recommendation_id,scenario_id,trial_number,fund_a,fund_b
8c000e17-9e8d-4eb0-a3c3-101765f39b88,4438925c-5c3f-4773-aa1d-de52214915b1,189,34,66
631580de-9cd5-4578-8e74-bb0918bc9038,2e1e164a-699c-4c00-acff-61a98e23ddec,150,44,56
1d0ce636-7046-4523-b15a-60c138786872,2e1e164a-699c-4c00-acff-61a98e23ddec,151,8,92
fecfcf90-563d-40d2-b57f-72466b7356a8,2e1e164a-699c-4c00-acff-61a98e23ddec,152,10,90
7ee8cf4e-433c-4e44-a37c-ce1b01ac0a12,2e1e164a-699c-4c00-acff-61a98e23ddec,153,44,56
e87ecad2-ea56-4164-9f39-bf7c29e4b326,2e1e164a-699c-4c00-acff-61a98e23ddec,154,46,54
c7c182c7-792f-4e24-b2fa-79875da8c5e3,4438925c-5c3f-4773-aa1d-de52214915b1,190,66,34
ccca31d6-3593-4c85-acfd-1ed2539f27f7,2e1e164a-699c-4c00-acff-61a98e23ddec,155,55,45
34b0d7d6-e634-487b-9b32-6e3706ca8469,2e1e164a-699c-4c00-acff-61a98e23ddec,156,80,20
42235c42-03be-42fc-a342-5ca0e2891f23,2e1e164a-699c-4c00-acff-61a98e23ddec,157,83,17
4aed9fef-f164-4a9d-aa7f-040afe591f7f,2e1e164a-699c-4c00-acff-61a98e23ddec,158,77,23
06a5145c-dcda-4b38-9695-0959e620286f,2e1e164a-699c-4c00-acff-61a98e23ddec,159,11,89
58834764-ee12-4c9d-8a64-ba09b9adac1d,2e1e164a-699c-4c00-acff-61a98e23ddec,160,66,34
ffa18c00-13fd-4afe-a2e5-6fe139f8c8a6,2e1e164a-699c-4c00-acff-61a98e23ddec,161,58,42
14cbe0e2-bdf6-47bf-836a-4aa40ec75ccc,2e1e164a-699c-4c00-acff-61a98e23ddec,162,53,47
db6e13de-570a-445e-a171-747253abd251,2e1e164a-699c-4c00-acff-61a98e23ddec,163,36,64
69789a66-fc6f-4420-8ece-df6a778d820f,2e1e164a-699c-4c00-acff-61a98e23ddec,164,76,24
5ad6b06e-245d-4fc9-8e19-42fa6ae54cd3,2e1e164a-699c-4c00-acff-61a98e23ddec,165,80,20
20fda7cb-864a-4a49-9e09-1b2a80c60941,2e1e164a-699c-4c00-acff-61a98e23ddec,166,71,29
40d5a54d-55d2-470a-a9a2-051852d14daa,2e1e164a-699c-4c00-acff-61a98e23ddec,167,68,32
800ec8e9-1798-45f6-9966-d3c402fe25e2,2e1e164a-699c-4c00-acff-61a98e23ddec,168,95,5
6bb8c9fa-d85a-4153-a612-ddd7cd3a42c8,2e1e164a-699c-4c00-acff-61a98e23ddec,169,96,4
1d9717a9-6620-41e9-8bbf-1a125016ac28,2e1e164a-699c-4c00-acff-61a98e23ddec,170,86,14
42711a94-3130-4fba-bd4a-8f01d92cb206,2e1e164a-699c-4c00-acff-61a98e23ddec,171,46,54
cbc6fdd2-7755-4390-8c81-b07c99fca167,2e1e164a-699c-4c00-acff-61a98e23ddec,172,77,23
c151dff7-4454-4694-808c-d294db15265b,2e1e164a-699c-4c00-acff-61a98e23ddec,173,76,24
a042b887-660a-4cf4-9ed8-916b82ab6132,2e1e164a-699c-4c00-acff-61a98e23ddec,174,19,81
f3478424-847e-4d4a-9736-0f3b98dc5c07,2e1e164a-699c-4c00-acff-61a98e23ddec,175,23,77
720be9e7-f985-48bd-aef1-e0897ba23bb0,2e1e164a-699c-4c00-acff-61a98e23ddec,176,51,49
3d6b9d67-fc63-4524-a04f-9eb2ccedd89b,2e1e164a-699c-4c00-acff-61a98e23ddec,177,24,76
bca99362-49d3-4bb5-a9c8-7a3d19176754,2e1e164a-699c-4c00-acff-61a98e23ddec,178,39,61
1756d95e-7144-4139-a382-7adefa49fcce,2e1e164a-699c-4c00-acff-61a98e23ddec,179,43,57
aea3cc4e-44cb-4655-b704-8c87fd606639,2e1e164a-699c-4c00-acff-61a98e23ddec,180,33,67
d12893f2-cf46-4e3d-8781-bfc314743ee9,2e1e164a-699c-4c00-acff-61a98e23ddec,181,16,84
4e8b0c57-4fcb-454d-82b6-0408c6969c63,2e1e164a-699c-4c00-acff-61a98e23ddec,182,33,67
af49bd42-c0a1-43e5-b330-1c14e959cef6,2e1e164a-699c-4c00-acff-61a98e23ddec,183,66,34
831289e2-fe2e-4b09-927b-d2cd1d6db2d4,2e1e164a-699c-4c00-acff-61a98e23ddec,184,57,43
5f729ff7-9558-49db-bee8-90b93f79c37e,2e1e164a-699c-4c00-acff-61a98e23ddec,185,49,51
3b40d6e6-befb-4ee4-98a7-f33217f6cf74,2e1e164a-699c-4c00-acff-61a98e23ddec,186,44,56
eaf66aa8-1a8a-4ed7-b6b9-828835679d84,2e1e164a-699c-4c00-acff-61a98e23ddec,187,77,23
f5158580-7ee2-4c34-9259-ca2ba192e899,2e1e164a-699c-4c00-acff-61a98e23ddec,188,64,36
ba88dc69-7f9b-40c7-9257-b01ed99b91e6,2e1e164a-699c-4c00-acff-61a98e23ddec,189,31,69
57cf3221-a53b-4295-8bc4-6e6ccf72df9f,2e1e164a-699c-4c00-acff-61a98e23ddec,190,78,22
09c0e498-a349-4589-a239-208c9495e9ed,2e1e164a-699c-4c00-acff-61a98e23ddec,191,82,18
ba6bfbc6-c695-4d50-a6c4-6c0f7549cd36,2e1e164a-699c-4c00-acff-61a98e23ddec,192,39,61
c0680dd8-3b2b-4ef6-87e4-fc40f0531435,4438925c-5c3f-4773-aa1d-de52214915b1,191,66,34
0be5e989-118f-456e-816e-3032c76c8002,4438925c-5c3f-4773-aa1d-de52214915b1,192,56,44
2b5ec8b0-5906-401f-8e4c-50153975e788,2e1e164a-699c-4c00-acff-61a98e23ddec,193,47,53
91e9493f-6faa-4e67-92de-570c6825ad83,2e1e164a-699c-4c00-acff-61a98e23ddec,194,63,37
704f1683-de5e-4ce0-8a4e-d924028a6413,2e1e164a-699c-4c00-acff-61a98e23ddec,195,64,36
fab95d9b-b2ba-44d5-a533-651ac3c0e786,2e1e164a-699c-4c00-acff-61a98e23ddec,196,66,34
4d6dd69b-8fe2-4a07-addf-7e07b9120042,2e1e164a-699c-4c00-acff-61a98e23ddec,197,67,33
8ab7895d-8d01-4136-92ed-448546beb8cd,2e1e164a-699c-4c00-acff-61a98e23ddec,198,83,17
39f58bea-853d-4efd-a322-7651e6149e69,2e1e164a-699c-4c00-acff-61a98e23ddec,199,86,14
26465fd0-5344-4ea0-ade9-03452925332f,4438925c-5c3f-4773-aa1d-de52214915b1,193,27,73
170d8b70-cf8d-4481-a157-24d355eea104,2e1e164a-699c-4c00-acff-61a98e23ddec,200,73,27
2b73ca20-a57d-4a06-931b-3095e9b3408d,2e1e164a-699c-4c00-acff-61a98e23ddec,201,35,65
4d273c89-40ae-4e1f-a3d9-27840794001a,2e1e164a-699c-4c00-acff-61a98e23ddec,202,53,47
60e532a1-0efa-49a3-ba23-558e1f8524f7,2e1e164a-699c-4c00-acff-61a98e23ddec,203,54,46
bd5677bd-d9b6-4aff-b606-a1fc5a969891,2e1e164a-699c-4c00-acff-61a98e23ddec,204,6,94
143aa3a5-659c-4257-bb9f-f5cc5662666b,2e1e164a-699c-4c00-acff-61a98e23ddec,205,33,67
0029db8a-aee2-4e4e-8964-ad2a86f8c55c,2e1e164a-699c-4c00-acff-61a98e23ddec,206,30,70
43b57fc7-a93f-4615-bb8b-49b76a426b39,2e1e164a-699c-4c00-acff-61a98e23ddec,207,61,39
8d25b188-dad0-475c-8330-09d6ade09481,2e1e164a-699c-4c00-acff-61a98e23ddec,208,52,48
3687cca2-7e51-4546-9b88-d1ff9da5d67b,2e1e164a-699c-4c00-acff-61a98e23ddec,209,35,65
0baf421e-08f2-4d5a-8e73-9bad406d3f59,2e1e164a-699c-4c00-acff-61a98e23ddec,210,27,73
18e70bcb-4c14-4acc-8d34-ef77d6d8fba6,2e1e164a-699c-4c00-acff-61a98e23ddec,211,25,75
db9dceba-af9f-4c87-bb6c-5af43b4a14c1,2e1e164a-699c-4c00-acff-61a98e23ddec,212,36,64
3a5b7530-f347-4628-943d-d8f1ea06ffbe,2e1e164a-699c-4c00-acff-61a98e23ddec,213,35,65
34cb704c-4fbd-490e-be91-d72bb8e322c3,2e1e164a-699c-4c00-acff-61a98e23ddec,214,16,84
5680f314-b190-434b-ac78-f6b0673fd05c,2e1e164a-699c-4c00-acff-61a98e23ddec,215,24,76
85a4140d-7a1b-4d8b-ba06-6db2d3cde5ab,2e1e164a-699c-4c00-acff-61a98e23ddec,216,12,88
a77b0b2c-a1f2-4324-ab30-b840da3f75ae,2e1e164a-699c-4c00-acff-61a98e23ddec,217,39,61
e4a5f49e-6dc0-4d8d-b308-d476630c3341,2e1e164a-699c-4c00-acff-61a98e23ddec,218,25,75
3f782423-bc8f-46fd-8896-029277d7ee81,2e1e164a-699c-4c00-acff-61a98e23ddec,219,3,97
01776101-0a8f-444a-99a7-bb8b58621a1e,2e1e164a-699c-4c00-acff-61a98e23ddec,220,35,65
332cd68d-54b3-4657-b21b-7f402745a428,2e1e164a-699c-4c00-acff-61a98e23ddec,221,57,43
067bab48-af53-479e-aae6-06a7c65bd583,2e1e164a-699c-4c00-acff-61a98e23ddec,222,16,84
c1ab558e-9e0a-447b-85b2-40f5044b6cc7,2e1e164a-699c-4c00-acff-61a98e23ddec,223,31,69
68b42905-dd95-4ded-a5bc-24aa246b5214,2e1e164a-699c-4c00-acff-61a98e23ddec,224,24,76
6ab8d804-73b2-4564-b564-eaa7cf6aca16,2e1e164a-699c-4c00-acff-61a98e23ddec,225,14,86
f6a9c69a-2150-409d-bfbc-faae1bcc194e,2e1e164a-699c-4c00-acff-61a98e23ddec,226,37,63
87f9144e-7771-41f2-b5d6-544742697818,2e1e164a-699c-4c00-acff-61a98e23ddec,227,50,50
0ba5f797-51a3-4d7b-8eb9-f23d1eb6e522,2e1e164a-699c-4c00-acff-61a98e23ddec,228,14,86
b7b21adf-f3a9-45d3-a03d-e5aa595a594c,2e1e164a-699c-4c00-acff-61a98e23ddec,229,11,89
e639cd30-a673-403d-9a9f-37a78ff1a76d,2e1e164a-699c-4c00-acff-61a98e23ddec,230,9,91
efcfaf03-e2c8-48de-8178-69c6174f5521,2e1e164a-699c-4c00-acff-61a98e23ddec,231,2,98
b091f746-e54d-4ecb-8ccd-289f944476a7,2e1e164a-699c-4c00-acff-61a98e23ddec,232,2,98
bbbcda2c-2181-42f1-98e6-35823ea0e74b,2e1e164a-699c-4c00-acff-61a98e23ddec,233,4,96
1e4d2fc0-7630-4968-8492-db8e209f3c5e,2e1e164a-699c-4c00-acff-61a98e23ddec,234,4,96
2d4cc93a-85f1-47e2-8d1f-f594ce0dcfa3,2e1e164a-699c-4c00-acff-61a98e23ddec,235,8,92
8f5018f7-75bd-4460-81cd-9bdc3b3874fe,2e1e164a-699c-4c00-acff-61a98e23ddec,236,12,88
6f0f0af1-29e1-428b-b6fc-a942a6fe0335,2e1e164a-699c-4c00-acff-61a98e23ddec,237,9,91
7a5c9827-5104-4cf4-b406-6ab3edbd9fa0,2e1e164a-699c-4c00-acff-61a98e23ddec,238,28,72
79da252f-a81b-4da8-b45b-d5b1c6d35aa5,2e1e164a-699c-4c00-acff-61a98e23ddec,239,44,56
59b445b1-a928-4c44-9814-3bc854036967,2e1e164a-699c-4c00-acff-61a98e23ddec,240,15,85
009a23fb-9db8-4bc3-8ac1-8a3d909ab1c1,2e1e164a-699c-4c00-acff-61a98e23ddec,241,9,91
97c38030-49bc-4e69-92ef-4d320d59e8c5,2e1e164a-699c-4c00-acff-61a98e23ddec,242,19,81
b7bc58bc-8b7b-4e03-a598-c66289388c24,2e1e164a-699c-4c00-acff-61a98e23ddec,243,15,85
6bded565-4e33-47a1-a1fc-b744c376f328,2e1e164a-699c-4c00-acff-61a98e23ddec,244,17,83
2194d32f-3932-4af5-860c-3b8f706e3f15,2e1e164a-699c-4c00-acff-61a98e23ddec,245,20,80
58ce8614-bc6a-48fe-8cba-130fa0a1753f,2e1e164a-699c-4c00-acff-61a98e23ddec,246,50,50
5e61f6de-2c69-4830-9d2d-13284567e517,2e1e164a-699c-4c00-acff-61a98e23ddec,247,59,41
1284c356-9098-41d1-bc12-6aaa89de7c6a,4438925c-5c3f-4773-aa1d-de52214915b1,194,37,63
fac8a6c6-c9d5-4373-ad18-b806979f8e0c,2e1e164a-699c-4c00-acff-61a98e23ddec,248,49,51
b6dd280e-c644-4838-a82e-47b9ba4e696a,2e1e164a-699c-4c00-acff-61a98e23ddec,249,12,88
fef2fccb-3d3a-46f2-8e7b-1d683fff8745,2e1e164a-699c-4c00-acff-61a98e23ddec,250,61,39
5874a07b-4986-4503-98d3-0d00a748b04b,2e1e164a-699c-4c00-acff-61a98e23ddec,251,56,44
bc64dce6-4d64-4712-813c-c03117691256,2e1e164a-699c-4c00-acff-61a98e23ddec,252,72,28
d4ac1f06-87a5-4b1e-9fe8-a4e95c1b3713,2e1e164a-699c-4c00-acff-61a98e23ddec,253,19,81
d50b68df-b929-4ee4-a7ed-89c0cbdb3591,2e1e164a-699c-4c00-acff-61a98e23ddec,254,34,66
a4f3c439-f6eb-43b3-ba27-7eb00171182a,2e1e164a-699c-4c00-acff-61a98e23ddec,255,49,51
6e3d52cf-1488-48ed-9653-d08ec823f9aa,2e1e164a-699c-4c00-acff-61a98e23ddec,256,49,51
05301441-6ad2-4aba-8be1-7884cb9a156c,2e1e164a-699c-4c00-acff-61a98e23ddec,257,42,58
883aa0ea-953c-471d-bf69-32caaca40e07,2e1e164a-699c-4c00-acff-61a98e23ddec,258,9,91
19aca4d6-7a90-4210-b25e-902813ac6b2f,2e1e164a-699c-4c00-acff-61a98e23ddec,259,15,85
854151b8-262c-44b3-ac77-64575066f727,2e1e164a-699c-4c00-acff-61a98e23ddec,260,11,89
8ac835b9-3277-45d1-8dcb-303212062f78,2e1e164a-699c-4c00-acff-61a98e23ddec,261,6,94
bf19482a-8008-41b3-8d04-fe556ab66b6a,2e1e164a-699c-4c00-acff-61a98e23ddec,262,10,90
b9cd1529-8f29-4b5d-862f-8e21118a52d5,2e1e164a-699c-4c00-acff-61a98e23ddec,263,14,86
8dcb116e-ecaa-40cc-8f68-cbb553c4ee32,2e1e164a-699c-4c00-acff-61a98e23ddec,264,13,87
d8938a61-e4d8-45f3-8dce-7abd8bbaf6c8,2e1e164a-699c-4c00-acff-61a98e23ddec,265,14,86
94ea067a-8a65-4f29-9485-7ad39b0975e1,2e1e164a-699c-4c00-acff-61a98e23ddec,266,22,78
83178f3d-23d6-4287-b4b6-7560acad8cf7,2e1e164a-699c-4c00-acff-61a98e23ddec,267,2,98
2d314139-f8a9-45cf-bbb4-0536afc3af1d,4438925c-5c3f-4773-aa1d-de52214915b1,195,44,56
953ddb8f-2d3b-412a-a075-be790d1c6670,2e1e164a-699c-4c00-acff-61a98e23ddec,268,2,98
d3e79d5a-096c-4790-9e51-b3ce3baff6d3,2e1e164a-699c-4c00-acff-61a98e23ddec,269,2,98
944e5d4b-a59c-49d8-964a-7e02a4385302,2e1e164a-699c-4c00-acff-61a98e23ddec,270,2,98
bad88792-177f-4188-a724-b6d51bb47755,2e1e164a-699c-4c00-acff-61a98e23ddec,271,9,91
63e7bca5-0de2-426e-8c52-ec090235f38f,2e1e164a-699c-4c00-acff-61a98e23ddec,272,10,90
59b6a3c0-2976-4f42-9649-caff415cba63,2e1e164a-699c-4c00-acff-61a98e23ddec,273,4,96
d5e482c2-6ee5-4291-aca7-95ecfe547d29,2e1e164a-699c-4c00-acff-61a98e23ddec,274,8,92
9774de93-a692-4f78-9a54-3456eefc2220,2e1e164a-699c-4c00-acff-61a98e23ddec,275,10,90
0cdc046d-d200-4360-bd40-da5eb85d37a4,2e1e164a-699c-4c00-acff-61a98e23ddec,276,16,84
116656c7-0ad1-42a9-95fc-fec827488807,2e1e164a-699c-4c00-acff-61a98e23ddec,277,32,68
3bc8fce2-2996-4faa-bca2-0c04dc89e67d,4438925c-5c3f-4773-aa1d-de52214915b1,196,20,80
d3cb3598-de64-46c6-b614-63357131c3a7,2e1e164a-699c-4c00-acff-61a98e23ddec,278,15,85
224ea95f-df60-4204-9a5f-7f135512e183,2e1e164a-699c-4c00-acff-61a98e23ddec,279,15,85
7a090a0f-d9ad-4da1-8537-e98397ea23f3,2e1e164a-699c-4c00-acff-61a98e23ddec,280,21,79
a583a4c0-bdbd-465f-8d13-28396a376717,2e1e164a-699c-4c00-acff-61a98e23ddec,281,43,57
1fa921db-04d3-4bf4-968e-e26f5ee335fc,2e1e164a-699c-4c00-acff-61a98e23ddec,282,10,90
3242b412-2c0e-4b3e-8174-e50349097d15,2e1e164a-699c-4c00-acff-61a98e23ddec,283,51,49
f3d33560-e820-4227-b792-ed3df026ab09,2e1e164a-699c-4c00-acff-61a98e23ddec,284,74,26
5c8a64b7-91a7-4816-b53a-94ade8de74bd,2e1e164a-699c-4c00-acff-61a98e23ddec,285,96,4
1fcc80d9-2814-4b51-a20e-e9d2a780f625,2e1e164a-699c-4c00-acff-61a98e23ddec,286,14,86
14b85a09-3bb3-4e48-bf8c-7f2cf7061978,2e1e164a-699c-4c00-acff-61a98e23ddec,287,33,67
4c628e87-f94b-4be1-9717-4e7537b8870b,2e1e164a-699c-4c00-acff-61a98e23ddec,288,24,76
9a76612d-aa22-4aeb-ad17-2107a312f9df,2e1e164a-699c-4c00-acff-61a98e23ddec,289,49,51
afc1d977-e631-4e18-8cc7-639511a2cddf,2e1e164a-699c-4c00-acff-61a98e23ddec,290,48,52
bc2ace64-9778-44e6-a4a7-ae309f04a34f,4438925c-5c3f-4773-aa1d-de52214915b1,197,27,73
14667c8f-4278-477a-8d7e-c7ab6ad10801,2e1e164a-699c-4c00-acff-61a98e23ddec,291,35,65
21b8ccda-7580-4365-9171-f5d533515936,2e1e164a-699c-4c00-acff-61a98e23ddec,292,66,34
bb91b4dd-6282-4750-9518-44e461c106a0,2e1e164a-699c-4c00-acff-61a98e23ddec,293,10,90
e8b4336d-7f03-48a2-b4da-163d2e773b87,2e1e164a-699c-4c00-acff-61a98e23ddec,294,18,82
013ae640-d072-4fdb-8102-f391916bba02,2e1e164a-699c-4c00-acff-61a98e23ddec,295,20,80
f0de3042-474e-454e-9c0a-ad392c3e6398,2e1e164a-699c-4c00-acff-61a98e23ddec,296,13,87
ba0eb8bd-19a9-4afd-9a25-4a8c39c00b9b,2e1e164a-699c-4c00-acff-61a98e23ddec,297,8,92
035db718-fe68-4f04-a8c2-f9ac8a6c7d3a,2e1e164a-699c-4c00-acff-61a98e23ddec,298,32,68
94373278-7ee5-47f1-a715-2223a042cf82,2e1e164a-699c-4c00-acff-61a98e23ddec,299,74,26
98167f7c-976b-4f68-ad79-b326b0e22300,2e1e164a-699c-4c00-acff-61a98e23ddec,300,48,52
b0cba84f-612f-4f00-927e-f7bc925110a8,4438925c-5c3f-4773-aa1d-de52214915b1,198,32,68
5eeb6791-b5b1-48bd-a417-a9157f707392,4438925c-5c3f-4773-aa1d-de52214915b1,199,26,74
e8230be5-1ab3-4f4d-b498-931334d66e21,4438925c-5c3f-4773-aa1d-de52214915b1,200,22,78
39d93629-49cd-41c7-8e02-d36a49e419ac,4438925c-5c3f-4773-aa1d-de52214915b1,201,12,88
07abff48-e1c0-4a62-81af-f8af4f082e48,4438925c-5c3f-4773-aa1d-de52214915b1,202,10,90
142eeb0c-4fc8-4f1a-bdb9-a71abacf0709,4438925c-5c3f-4773-aa1d-de52214915b1,203,9,91
1742ea54-4fc9-479a-97fe-07323229a99c,4438925c-5c3f-4773-aa1d-de52214915b1,204,10,90
b2bb5564-8479-4e1e-888c-f4371b8e9a17,4438925c-5c3f-4773-aa1d-de52214915b1,205,12,88
4f4a831f-ba0b-468a-9d02-5d06cecf34cb,4438925c-5c3f-4773-aa1d-de52214915b1,206,16,84
b24a21da-f847-4628-9628-6a46dc8e592d,4438925c-5c3f-4773-aa1d-de52214915b1,207,16,84
2d1648ef-0d0b-47cb-8dc9-901b44c5645a,4438925c-5c3f-4773-aa1d-de52214915b1,208,7,93
2ff29df0-9acc-4d32-a1c1-8a0c1314f64c,4438925c-5c3f-4773-aa1d-de52214915b1,209,5,95
8b734549-f9f1-4138-abe4-8241c9c3baca,4438925c-5c3f-4773-aa1d-de52214915b1,210,6,94
af056bef-fc26-45d7-872d-6e95f74db6bc,4438925c-5c3f-4773-aa1d-de52214915b1,211,8,92
15718407-46d1-4521-85c2-4e6896c3ab46,4438925c-5c3f-4773-aa1d-de52214915b1,212,8,92
8223dbc2-80a3-417a-94aa-f3c894f26f2a,4438925c-5c3f-4773-aa1d-de52214915b1,213,14,86
77c1cac4-bbaa-426d-9033-19f6117214da,4438925c-5c3f-4773-aa1d-de52214915b1,214,7,93
36e3ab23-344f-43e8-9d24-62409bab7ff2,4438925c-5c3f-4773-aa1d-de52214915b1,215,16,84
e148a79a-3b7b-452b-809a-68cfd4cf08ca,4438925c-5c3f-4773-aa1d-de52214915b1,216,18,82
2e0191e1-40c0-4660-8802-baf18377c95c,4438925c-5c3f-4773-aa1d-de52214915b1,217,13,87
ae0f6485-ecb1-4dc9-b231-b65dc0dce6c8,4438925c-5c3f-4773-aa1d-de52214915b1,218,13,87
c2528456-8553-4cb6-baaa-fb45f54472b2,4438925c-5c3f-4773-aa1d-de52214915b1,219,17,83
b9e73e1d-aedd-4e2b-9ea3-9b3f5322a412,4438925c-5c3f-4773-aa1d-de52214915b1,220,11,89
41be58e2-3344-48c6-bc26-6e639379c6b6,4438925c-5c3f-4773-aa1d-de52214915b1,221,12,88
b739b5ed-cf25-4504-a372-d05a111d4c28,4438925c-5c3f-4773-aa1d-de52214915b1,222,13,87
43631c5c-f19e-46b3-9d5f-ecae096c5f43,4438925c-5c3f-4773-aa1d-de52214915b1,223,10,90
391ee7da-6606-4592-99e1-d699e2cbf058,4438925c-5c3f-4773-aa1d-de52214915b1,224,8,92
f063df0c-b3ef-4be4-81e4-6a59b24cc340,4438925c-5c3f-4773-aa1d-de52214915b1,225,13,87
ec9b7395-a9a6-42a1-930a-919a99964f83,4438925c-5c3f-4773-aa1d-de52214915b1,226,15,85
886dac24-b471-45e2-8456-e9c00373ee4a,4438925c-5c3f-4773-aa1d-de52214915b1,227,17,83
21877f96-6ca4-4cf0-af88-b8213e768bb5,4438925c-5c3f-4773-aa1d-de52214915b1,228,17,83
ae5c8123-ccc4-4033-9c4c-07e3770a0dc9,4438925c-5c3f-4773-aa1d-de52214915b1,229,12,88
5d0b63ca-4016-43f3-a041-f3383a5aa2e7,4438925c-5c3f-4773-aa1d-de52214915b1,230,13,87
53d6a840-58dd-4ae3-9629-00afa712052c,4438925c-5c3f-4773-aa1d-de52214915b1,231,13,87
2bc1cc8a-e26c-4ce2-8505-cab19318878e,4438925c-5c3f-4773-aa1d-de52214915b1,232,7,93
60dd8080-4e13-40aa-a47d-4f656d741be3,4438925c-5c3f-4773-aa1d-de52214915b1,233,8,92
3391d652-d5de-42a8-8885-bd3fc97ef331,4438925c-5c3f-4773-aa1d-de52214915b1,234,9,91
53c27c90-b483-47f2-b212-88ff337a98ae,4438925c-5c3f-4773-aa1d-de52214915b1,235,8,92
9f862104-19cc-4666-af40-fa9d6336252f,4438925c-5c3f-4773-aa1d-de52214915b1,236,6,94
266bbdf1-dd9b-44e6-b7e2-0eccab79b87d,4438925c-5c3f-4773-aa1d-de52214915b1,237,9,91
a80744e8-24c3-4700-a9bc-eafa0f74de7b,4438925c-5c3f-4773-aa1d-de52214915b1,238,3,97
72ce37db-7962-421d-a7be-4eca05ec1ef9,4438925c-5c3f-4773-aa1d-de52214915b1,239,2,98
52f9b5fe-6cfc-4e59-96e3-4f5e0c08e9e1,4438925c-5c3f-4773-aa1d-de52214915b1,240,3,97
719c78ad-fc40-4056-8254-d81991a9c9b1,4438925c-5c3f-4773-aa1d-de52214915b1,241,7,93
b463ffd5-977c-4fd3-bbef-534d92ca67ef,4438925c-5c3f-4773-aa1d-de52214915b1,242,3,97
99bfa7b8-74a7-461b-867f-967e3777ba28,4438925c-5c3f-4773-aa1d-de52214915b1,243,6,94
c913a591-02d8-4d89-9844-444efc48e61f,4438925c-5c3f-4773-aa1d-de52214915b1,244,4,96
d8502e62-d282-4edb-814f-727768ed17e8,4438925c-5c3f-4773-aa1d-de52214915b1,245,7,93
586acedc-3a6d-4e19-9fdf-ea65355325b5,4438925c-5c3f-4773-aa1d-de52214915b1,246,9,91
966712b5-59eb-4261-997e-104fca40fcdb,4438925c-5c3f-4773-aa1d-de52214915b1,247,7,93
8d29d4d7-c3ef-4cbf-800f-3d458f27b212,4438925c-5c3f-4773-aa1d-de52214915b1,248,4,96
8f4d18b8-ec35-4c6e-b7a4-3cb480651a6b,4438925c-5c3f-4773-aa1d-de52214915b1,249,4,96
167a8683-f709-43a5-b0cb-b7f2b810d5c0,4438925c-5c3f-4773-aa1d-de52214915b1,250,2,98
0759606c-b146-4085-a872-1844f05fee10,4438925c-5c3f-4773-aa1d-de52214915b1,251,2,98
aaaeb7b9-420b-4b7d-8856-1cffa0b65d1e,4438925c-5c3f-4773-aa1d-de52214915b1,252,5,95
cae192f0-b75d-4832-8218-925c193609ac,4438925c-5c3f-4773-aa1d-de52214915b1,253,5,95
b723ceb2-3eac-42ac-a0f7-18597d88c6dd,4438925c-5c3f-4773-aa1d-de52214915b1,254,4,96
7713634d-51a1-4802-b53a-2d32dcba6f91,4438925c-5c3f-4773-aa1d-de52214915b1,255,6,94
6573e982-58a1-4872-8dfc-b9cf0df0eec5,4438925c-5c3f-4773-aa1d-de52214915b1,256,2,98
16f694c5-0068-4ca9-bddb-6a9a8d70a849,4438925c-5c3f-4773-aa1d-de52214915b1,257,4,96
4f513db7-1701-444c-90c8-2dab71436d85,4438925c-5c3f-4773-aa1d-de52214915b1,258,6,94
c6920310-fdc0-4ee9-8608-16e26f51ebfc,4438925c-5c3f-4773-aa1d-de52214915b1,259,8,92
db9dd175-2ead-4a9b-a28f-082aeb82a5f2,4438925c-5c3f-4773-aa1d-de52214915b1,260,11,89
169c1458-b8c0-4757-aeda-dcd9303cfd60,4438925c-5c3f-4773-aa1d-de52214915b1,261,18,82
e5026a41-8ba8-4adc-8623-c2364633e4aa,4438925c-5c3f-4773-aa1d-de52214915b1,262,10,90
da9adeb6-ab36-49b0-ab4b-82b0ca587eca,4438925c-5c3f-4773-aa1d-de52214915b1,263,22,78
de2c072d-c659-4fff-8934-72d19335a1e6,4438925c-5c3f-4773-aa1d-de52214915b1,264,35,65
fd89a8eb-b396-4835-8561-87a41bd1749a,4438925c-5c3f-4773-aa1d-de52214915b1,265,17,83
c183faba-f3d8-42f6-87cb-68d6a98a3795,4438925c-5c3f-4773-aa1d-de52214915b1,266,33,67
5f0922f2-7271-4b51-b000-ceba416cd6ec,4438925c-5c3f-4773-aa1d-de52214915b1,267,27,73
79be015d-c0d9-4574-9ee5-45d0a33c01c9,4438925c-5c3f-4773-aa1d-de52214915b1,268,31,69
92037214-e3a4-4e2d-9f55-3fdf5d502c8b,4438925c-5c3f-4773-aa1d-de52214915b1,269,33,67
0af6f617-0900-4665-bf49-5df692373cb4,4438925c-5c3f-4773-aa1d-de52214915b1,270,36,64
7a64a7a7-6ba1-4839-9afb-5d70b5f45980,4438925c-5c3f-4773-aa1d-de52214915b1,271,16,84
93c5ccb2-5972-4c0e-aaad-579f890da10d,4438925c-5c3f-4773-aa1d-de52214915b1,272,15,85
dd45ff16-4ecf-4e78-80c1-5a94556711cb,4438925c-5c3f-4773-aa1d-de52214915b1,273,17,83
ae1f90d1-0f68-414c-b16a-0c06158d4a0b,4438925c-5c3f-4773-aa1d-de52214915b1,274,10,90
9f71b360-41c1-4edd-af2a-796d1f39b156,4438925c-5c3f-4773-aa1d-de52214915b1,275,12,88
